session_id,date,country,source_medium,landing_page,session_value_usd
ses_011210,2024-12-28,IT,affiliate,/landing-sale,13.07
ses_011211,2024-01-21,FR,email,/product,3.37
ses_011212,2024-04-04,CA,facebook/cpc,/home,4.84
ses_011213,2025-05-30,FR,email,/landing-sale,8.42
ses_011214,2025-08-21,MX,tiktok/cpc,/landing-sale,10.22
ses_011215,2024-07-15,GB,tiktok/cpc,/product,7.67
ses_011216,2025-09-22,AU,organic,/landing-sale,6.44
ses_011217,2024-03-12,DE,affiliate,/cart,3.5
ses_011218,2024-03-25,GB,facebook/cpc,/collection,6.86
ses_011219,2024-04-23,IT,tiktok/cpc,/product,0.33
ses_011220,2025-04-06,MX,organic,/product,3.67
ses_011221,2025-03-09,DE,organic,/cart,0.34
ses_011222,2025-07-04,DE,organic,/landing-sale,9.07
ses_011223,2025-05-16,CA,facebook/cpc,/product,0.03
ses_011224,2023-11-27,GB,facebook/cpc,/landing-sale,9.81
ses_011225,2024-04-07,ES,affiliate,/landing-sale,2.57
ses_011226,2024-03-06,MX,affiliate,/home,3.53
ses_011227,2025-03-01,ES,facebook/cpc,/product,1.78
ses_011228,2024-06-24,FR,organic,/product,0.08
ses_011229,2023-09-07,AU,email,/landing-sale,7.56
ses_011230,2023-05-02,AU,tiktok/cpc,/collection,1.17
ses_011231,2024-03-23,CA,affiliate,/cart,30.14
ses_011232,2023-06-26,ES,tiktok/cpc,/landing-sale,0.48
ses_011233,2025-06-13,IT,email,/home,0.29
ses_011234,2024-04-27,IT,google/cpc,/collection,5.15
ses_011235,2023-09-21,US,facebook/cpc,/home,0.88
ses_011236,2023-02-06,US,facebook/cpc,/cart,2.98
ses_011237,2023-11-29,FR,tiktok/cpc,/collection,4.28
ses_011238,2024-04-04,DE,google/cpc,/product,22.01
ses_011239,2024-07-17,ES,facebook/cpc,/cart,4.06
ses_011240,2024-06-09,BR,facebook/cpc,/cart,0.66
ses_011241,2024-01-18,FR,email,/home,1.54
ses_011242,2025-02-09,US,tiktok/cpc,/product,8.02
ses_011243,2023-06-01,GB,facebook/cpc,/landing-sale,1.31
ses_011244,2025-10-30,AU,organic,/landing-sale,1.24
ses_011245,2025-05-29,MX,tiktok/cpc,/home,7.26
ses_011246,2023-09-30,US,email,/cart,15.68
ses_011247,2023-03-18,MX,organic,/home,0.02
ses_011248,2024-12-21,DE,google/cpc,/collection,3.35
ses_011249,2024-10-02,GB,tiktok/cpc,/home,6.08
ses_011250,2025-03-22,IT,google/cpc,/collection,3.64
ses_011251,2024-08-08,MX,organic,/home,0.27
ses_011252,2023-02-01,DE,email,/collection,4.7
ses_011253,2025-06-03,GB,facebook/cpc,/cart,3.82
ses_011254,2025-01-01,IT,tiktok/cpc,/cart,4.15
ses_011255,2023-01-24,CA,email,/product,4.52
ses_011256,2025-09-29,US,affiliate,/cart,10.1
ses_011257,2023-03-08,MX,google/cpc,/cart,2.34
ses_011258,2024-08-26,ES,email,/home,0.43
ses_011259,2024-09-29,MX,affiliate,/collection,5.04
ses_011260,2023-10-02,IT,facebook/cpc,/cart,2.06
ses_011261,2025-03-21,ES,organic,/cart,1.7
ses_011262,2025-01-14,AU,facebook/cpc,/product,6.81
ses_011263,2024-06-01,US,google/cpc,/collection,6.21
ses_011264,2023-06-19,AU,facebook/cpc,/cart,12.53
ses_011265,2023-03-26,CA,tiktok/cpc,/landing-sale,2.48
ses_011266,2024-06-03,BR,affiliate,/cart,6.41
ses_011267,2025-05-13,US,tiktok/cpc,/product,16.7
ses_011268,2025-09-04,BR,organic,/home,3.62
ses_011269,2025-05-21,ES,tiktok/cpc,/cart,1.73
ses_011270,2024-11-29,BR,google/cpc,/product,2.86
ses_011271,2025-10-20,IT,tiktok/cpc,/cart,6.73
ses_011272,2024-11-14,CA,affiliate,/collection,0.29
ses_011273,2025-05-23,BR,organic,/cart,35.77
ses_011274,2023-08-27,CA,facebook/cpc,/cart,15.42
ses_011275,2025-01-15,FR,affiliate,/product,2.1
ses_011276,2024-04-12,DE,google/cpc,/home,0.86
ses_011277,2024-03-03,AU,email,/landing-sale,3.85
ses_011278,2024-12-31,DE,google/cpc,/landing-sale,0.34
ses_011279,2024-12-07,CA,email,/cart,1.74
ses_011280,2024-08-19,ES,tiktok/cpc,/home,4.83
ses_011281,2023-07-26,BR,tiktok/cpc,/collection,10.3
ses_011282,2025-10-03,IT,organic,/collection,2.4
ses_011283,2024-05-25,US,google/cpc,/collection,5.66
ses_011284,2023-01-23,US,tiktok/cpc,/collection,1.07
ses_011285,2024-11-16,MX,tiktok/cpc,/cart,8.69
ses_011286,2024-07-07,DE,email,/landing-sale,1.82
ses_011287,2025-07-19,CA,email,/cart,14.79
ses_011288,2024-06-19,ES,google/cpc,/product,0.55
ses_011289,2025-01-17,AU,email,/cart,1.22
ses_011290,2024-01-10,AU,affiliate,/product,0.84
ses_011291,2023-06-29,GB,affiliate,/home,7.33
ses_011292,2025-09-19,DE,email,/product,4.41
ses_011293,2023-11-23,FR,tiktok/cpc,/landing-sale,12.07
ses_011294,2025-10-09,IT,organic,/product,19.49
ses_011295,2023-10-17,GB,tiktok/cpc,/cart,1.49
ses_011296,2024-05-31,FR,email,/home,0.59
ses_011297,2024-06-11,GB,tiktok/cpc,/cart,1.98
ses_011298,2024-12-01,MX,facebook/cpc,/collection,2.84
ses_011299,2024-03-12,BR,facebook/cpc,/landing-sale,4.87
ses_011300,2025-01-04,ES,organic,/product,0.44
ses_011301,2024-03-26,MX,email,/home,15.98
ses_011302,2023-10-27,GB,email,/home,11.85
ses_011303,2024-04-16,FR,facebook/cpc,/product,10.33
ses_011304,2024-08-11,GB,email,/landing-sale,3.93
ses_011305,2025-07-07,CA,facebook/cpc,/collection,0.86
ses_011306,2024-03-23,IT,affiliate,/cart,2.68
ses_011307,2023-06-11,US,tiktok/cpc,/landing-sale,0.87
ses_011308,2023-08-21,ES,tiktok/cpc,/landing-sale,17.1
ses_011309,2024-05-06,CA,affiliate,/product,9.17
ses_011310,2023-04-21,AU,google/cpc,/home,3.55
ses_011311,2023-08-01,BR,email,/landing-sale,1.03
ses_011312,2024-07-06,AU,email,/home,8.48
ses_011313,2025-09-02,MX,affiliate,/landing-sale,6.08
ses_011314,2025-08-24,DE,email,/cart,0.45
ses_011315,2025-01-24,FR,organic,/landing-sale,1.25
ses_011316,2023-04-19,FR,google/cpc,/collection,5.99
ses_011317,2025-09-20,IT,facebook/cpc,/product,9.85
ses_011318,2024-12-24,ES,email,/landing-sale,0.42
ses_011319,2023-09-04,CA,affiliate,/collection,2.29
ses_011320,2023-07-24,GB,organic,/product,7.87
ses_011321,2023-06-20,ES,tiktok/cpc,/collection,3.75
ses_011322,2023-01-08,FR,tiktok/cpc,/home,0.87
ses_011323,2023-11-08,FR,affiliate,/cart,7.84
ses_011324,2023-12-20,FR,tiktok/cpc,/home,2.62
ses_011325,2025-10-02,DE,organic,/landing-sale,3.41
ses_011326,2024-02-17,GB,facebook/cpc,/home,2.28
ses_011327,2025-07-23,CA,organic,/product,3.31
ses_011328,2023-06-25,IT,facebook/cpc,/product,3.72
ses_011329,2023-10-02,FR,email,/landing-sale,2.02
ses_011330,2023-09-01,US,organic,/home,2.64
ses_011331,2023-12-02,GB,organic,/cart,16.4
ses_011332,2023-03-03,CA,facebook/cpc,/cart,6.49
ses_011333,2024-11-20,ES,google/cpc,/landing-sale,4.2
ses_011334,2025-03-17,BR,facebook/cpc,/cart,1.79
ses_011335,2025-08-27,US,affiliate,/cart,1.46
ses_011336,2025-07-29,DE,organic,/home,0.69
ses_011337,2023-10-31,US,tiktok/cpc,/home,3.56
ses_011338,2025-07-12,DE,facebook/cpc,/home,12.84
ses_011339,2025-01-22,DE,facebook/cpc,/collection,6.1
ses_011340,2025-09-13,FR,facebook/cpc,/landing-sale,5.55
ses_011341,2024-07-14,IT,google/cpc,/product,2.39
ses_011342,2025-02-27,MX,tiktok/cpc,/product,10.66
ses_011343,2023-07-29,DE,tiktok/cpc,/landing-sale,3.71
ses_011344,2023-09-30,CA,google/cpc,/collection,7.7
ses_011345,2023-05-09,CA,organic,/home,3.83
ses_011346,2025-05-21,GB,email,/landing-sale,5.47
ses_011347,2025-05-20,ES,organic,/product,2.19
ses_011348,2025-08-07,IT,affiliate,/landing-sale,0.17
ses_011349,2025-10-15,DE,affiliate,/landing-sale,2.56
ses_011350,2024-12-28,IT,email,/landing-sale,3.37
ses_011351,2025-04-20,BR,google/cpc,/cart,4.53
ses_011352,2025-08-24,FR,affiliate,/collection,19.83
ses_011353,2025-04-26,GB,facebook/cpc,/cart,1.15
ses_011354,2025-01-20,GB,tiktok/cpc,/collection,0.83
ses_011355,2023-05-31,GB,google/cpc,/cart,0.68
ses_011356,2023-12-08,AU,tiktok/cpc,/cart,6.91
ses_011357,2025-09-07,MX,tiktok/cpc,/home,7.83
ses_011358,2023-12-26,CA,facebook/cpc,/collection,5.52
ses_011359,2025-03-17,DE,email,/home,1.67
ses_011360,2023-07-04,FR,organic,/home,15.33
ses_011361,2024-01-18,IT,affiliate,/home,8.77
ses_011362,2025-08-03,MX,affiliate,/collection,0.17
ses_011363,2023-06-10,ES,organic,/collection,1.47
ses_011364,2024-01-27,CA,email,/product,6.59
ses_011365,2024-02-21,BR,google/cpc,/product,0.01
ses_011366,2024-08-03,AU,email,/landing-sale,0.62
ses_011367,2025-06-26,CA,google/cpc,/cart,8.47
ses_011368,2024-04-08,GB,organic,/cart,2.91
ses_011369,2024-12-08,DE,email,/cart,0.27
ses_011370,2023-08-21,US,organic,/collection,7.63
ses_011371,2023-05-25,FR,email,/product,8.19
ses_011372,2023-01-30,FR,tiktok/cpc,/landing-sale,8.7
ses_011373,2024-05-11,MX,tiktok/cpc,/product,10.62
ses_011374,2024-03-13,US,email,/landing-sale,0.87
ses_011375,2024-01-28,GB,tiktok/cpc,/product,8.47
ses_011376,2025-05-08,CA,google/cpc,/cart,1.61
ses_011377,2024-03-31,ES,tiktok/cpc,/home,3.25
ses_011378,2025-01-31,FR,organic,/product,8.47
ses_011379,2024-06-25,DE,facebook/cpc,/landing-sale,0.17
ses_011380,2023-09-17,FR,email,/landing-sale,6.37
ses_011381,2025-05-24,MX,tiktok/cpc,/home,1.44
ses_011382,2024-09-28,BR,email,/home,1.59
ses_011383,2023-02-06,MX,tiktok/cpc,/home,6.79
ses_011384,2025-06-02,CA,facebook/cpc,/home,5.23
ses_011385,2025-02-06,FR,facebook/cpc,/product,2.0
ses_011386,2023-01-08,MX,organic,/product,3.42
ses_011387,2025-01-10,MX,organic,/product,1.05
ses_011388,2023-03-24,US,facebook/cpc,/product,13.24
ses_011389,2025-04-21,BR,email,/home,1.84
ses_011390,2025-10-07,MX,facebook/cpc,/collection,7.27
ses_011391,2025-02-07,US,tiktok/cpc,/product,0.79
ses_011392,2023-01-14,IT,facebook/cpc,/landing-sale,8.15
ses_011393,2024-08-30,BR,email,/product,2.78
ses_011394,2023-05-07,US,tiktok/cpc,/product,1.84
ses_011395,2025-03-14,BR,organic,/product,5.78
ses_011396,2024-11-25,GB,organic,/landing-sale,3.13
ses_011397,2023-03-09,AU,google/cpc,/product,0.82
ses_011398,2025-07-24,ES,google/cpc,/landing-sale,1.3
ses_011399,2024-11-30,US,google/cpc,/product,14.34
ses_011400,2025-10-24,ES,email,/cart,0.57
ses_011401,2023-05-14,MX,email,/home,5.8
ses_011402,2025-01-25,CA,email,/landing-sale,0.56
ses_011403,2023-11-25,CA,google/cpc,/cart,1.57
ses_011404,2024-12-06,MX,facebook/cpc,/home,2.83
ses_011405,2024-05-06,FR,facebook/cpc,/home,13.6
ses_011406,2024-09-28,BR,affiliate,/collection,5.29
ses_011407,2024-12-19,GB,organic,/collection,1.25
ses_011408,2024-06-03,US,affiliate,/home,1.68
ses_011409,2024-05-22,AU,email,/landing-sale,5.65
ses_011410,2024-12-12,FR,email,/landing-sale,1.54
ses_011411,2024-06-26,BR,organic,/product,2.75
ses_011412,2025-09-11,DE,facebook/cpc,/home,4.62
ses_011413,2025-06-13,CA,email,/product,3.65
ses_011414,2024-01-03,BR,email,/landing-sale,4.24
ses_011415,2024-06-27,FR,email,/cart,9.1
ses_011416,2024-07-13,AU,email,/landing-sale,4.58
ses_011417,2025-03-17,GB,email,/cart,0.54
ses_011418,2025-06-30,MX,organic,/landing-sale,4.64
ses_011419,2024-09-19,ES,organic,/cart,2.27
ses_011420,2024-11-06,IT,tiktok/cpc,/landing-sale,6.27
ses_011421,2024-02-29,MX,email,/home,1.82
ses_011422,2023-12-05,IT,affiliate,/home,3.15
ses_011423,2024-07-05,DE,tiktok/cpc,/home,2.58
ses_011424,2024-07-25,CA,tiktok/cpc,/landing-sale,3.97
ses_011425,2025-05-21,ES,organic,/product,4.53
ses_011426,2023-06-26,GB,facebook/cpc,/collection,4.26
ses_011427,2025-10-23,BR,organic,/cart,2.9
ses_011428,2024-02-13,US,affiliate,/home,5.03
ses_011429,2023-12-28,AU,email,/cart,1.65
ses_011430,2025-08-04,US,affiliate,/collection,7.89
ses_011431,2024-09-14,IT,organic,/home,7.24
ses_011432,2024-10-27,ES,tiktok/cpc,/product,3.85
ses_011433,2023-04-20,IT,organic,/home,0.83
ses_011434,2024-05-23,BR,email,/product,1.14
ses_011435,2024-06-07,DE,email,/collection,2.28
ses_011436,2023-12-06,BR,affiliate,/product,0.2
ses_011437,2023-01-22,FR,tiktok/cpc,/collection,2.65
ses_011438,2023-05-02,FR,google/cpc,/home,3.87
ses_011439,2024-09-01,MX,affiliate,/product,1.71
ses_011440,2023-05-24,CA,organic,/product,6.14
ses_011441,2024-09-20,MX,tiktok/cpc,/collection,4.91
ses_011442,2024-10-16,MX,google/cpc,/landing-sale,1.17
ses_011443,2024-08-07,MX,google/cpc,/cart,2.98
ses_011444,2024-03-23,BR,affiliate,/home,5.17
ses_011445,2025-06-12,DE,email,/home,0.88
ses_011446,2023-12-23,AU,affiliate,/collection,1.93
ses_011447,2025-06-15,MX,tiktok/cpc,/collection,6.19
ses_011448,2025-04-08,GB,google/cpc,/home,5.97
ses_011449,2023-11-27,MX,google/cpc,/cart,9.4
ses_011450,2025-01-08,IT,tiktok/cpc,/cart,0.13
ses_011451,2023-08-20,IT,google/cpc,/collection,3.21
ses_011452,2023-06-07,MX,tiktok/cpc,/collection,5.86
ses_011453,2023-06-18,US,tiktok/cpc,/landing-sale,0.32
ses_011454,2023-11-18,IT,google/cpc,/product,2.77
ses_011455,2025-09-16,DE,tiktok/cpc,/cart,4.52
ses_011456,2025-01-02,GB,tiktok/cpc,/product,6.2
ses_011457,2024-04-14,MX,tiktok/cpc,/collection,3.32
ses_011458,2024-08-24,CA,google/cpc,/product,3.33
ses_011459,2025-05-10,MX,tiktok/cpc,/collection,2.16
ses_011460,2023-05-08,US,email,/cart,14.1
ses_011461,2023-12-08,ES,organic,/product,4.72
ses_011462,2025-05-02,GB,tiktok/cpc,/cart,13.92
ses_011463,2023-01-07,BR,facebook/cpc,/product,0.39
ses_011464,2025-04-06,US,email,/landing-sale,4.71
ses_011465,2024-12-21,US,facebook/cpc,/cart,8.97
ses_011466,2023-07-01,IT,affiliate,/cart,16.11
ses_011467,2024-01-08,FR,google/cpc,/product,0.43
ses_011468,2023-04-02,GB,affiliate,/product,4.03
ses_011469,2025-08-10,AU,tiktok/cpc,/cart,1.24
ses_011470,2023-11-05,GB,organic,/cart,3.2
ses_011471,2025-06-20,US,google/cpc,/home,3.55
ses_011472,2023-04-03,DE,facebook/cpc,/collection,4.97
ses_011473,2024-05-12,US,facebook/cpc,/product,1.9
ses_011474,2023-10-15,MX,facebook/cpc,/cart,12.14
ses_011475,2023-03-29,AU,email,/landing-sale,0.31
ses_011476,2025-07-26,FR,tiktok/cpc,/product,10.89
ses_011477,2024-07-10,US,email,/collection,2.33
ses_011478,2023-01-26,GB,organic,/collection,2.98
ses_011479,2023-07-25,BR,affiliate,/collection,9.05
ses_011480,2024-04-19,ES,affiliate,/landing-sale,1.24
ses_011481,2024-10-18,GB,facebook/cpc,/collection,2.63
ses_011482,2023-08-29,GB,affiliate,/collection,0.74
ses_011483,2025-06-13,MX,tiktok/cpc,/collection,1.02
ses_011484,2025-09-02,AU,tiktok/cpc,/home,1.49
ses_011485,2023-08-19,BR,google/cpc,/cart,7.69
ses_011486,2024-11-05,FR,organic,/cart,12.79
ses_011487,2023-07-21,IT,affiliate,/home,2.38
ses_011488,2023-07-16,FR,affiliate,/cart,0.03
ses_011489,2024-07-08,MX,email,/product,8.46
ses_011490,2025-09-08,US,facebook/cpc,/home,4.66
ses_011491,2023-07-13,IT,tiktok/cpc,/cart,3.78
ses_011492,2025-07-01,ES,organic,/home,7.55
ses_011493,2025-10-17,GB,organic,/landing-sale,0.19
ses_011494,2023-05-28,ES,tiktok/cpc,/landing-sale,0.88
ses_011495,2024-03-26,AU,email,/cart,0.05
ses_011496,2024-02-09,IT,organic,/home,1.31
ses_011497,2024-10-07,IT,google/cpc,/landing-sale,2.56
ses_011498,2024-07-11,GB,tiktok/cpc,/product,2.75
ses_011499,2025-07-05,IT,affiliate,/home,0.32
ses_011500,2023-08-19,ES,google/cpc,/home,2.12
ses_011501,2025-03-11,ES,organic,/product,7.89
ses_011502,2024-12-25,CA,affiliate,/cart,5.34
ses_011503,2024-11-15,US,google/cpc,/product,9.99
ses_011504,2024-03-01,DE,facebook/cpc,/landing-sale,3.3
ses_011505,2023-09-09,GB,organic,/cart,5.37
ses_011506,2023-01-07,GB,google/cpc,/home,14.06
ses_011507,2023-05-16,DE,tiktok/cpc,/collection,2.54
ses_011508,2023-10-18,FR,tiktok/cpc,/landing-sale,2.54
ses_011509,2024-03-13,GB,tiktok/cpc,/cart,1.63
ses_011510,2024-03-09,MX,tiktok/cpc,/product,7.53
ses_011511,2025-01-19,AU,tiktok/cpc,/collection,4.49
ses_011512,2025-02-12,GB,affiliate,/product,3.92
ses_011513,2023-01-19,DE,google/cpc,/landing-sale,8.38
ses_011514,2024-03-20,FR,organic,/landing-sale,4.72
ses_011515,2024-05-12,ES,email,/landing-sale,7.81
ses_011516,2025-03-20,ES,facebook/cpc,/landing-sale,2.83
ses_011517,2023-12-30,GB,google/cpc,/landing-sale,9.2
ses_011518,2024-03-02,IT,affiliate,/home,17.18
ses_011519,2023-01-05,DE,affiliate,/home,0.54
ses_011520,2024-05-08,MX,email,/cart,2.73
ses_011521,2025-08-21,FR,tiktok/cpc,/cart,6.78
ses_011522,2024-04-24,GB,organic,/collection,0.75
ses_011523,2023-04-22,ES,facebook/cpc,/product,8.88
ses_011524,2025-06-10,ES,google/cpc,/landing-sale,4.85
ses_011525,2023-05-24,DE,tiktok/cpc,/cart,7.94
ses_011526,2024-01-21,IT,tiktok/cpc,/landing-sale,4.85
ses_011527,2023-04-30,US,facebook/cpc,/product,13.91
ses_011528,2025-06-17,IT,facebook/cpc,/home,5.97
ses_011529,2025-08-25,FR,organic,/collection,3.4
ses_011530,2023-11-30,MX,organic,/collection,0.65
ses_011531,2024-03-11,ES,google/cpc,/collection,5.94
ses_011532,2023-02-14,IT,organic,/product,0.3
ses_011533,2024-01-24,IT,google/cpc,/product,5.42
ses_011534,2024-03-26,ES,organic,/collection,0.51
ses_011535,2023-12-14,CA,organic,/home,6.7
ses_011536,2025-02-03,US,organic,/collection,0.18
ses_011537,2025-03-05,US,facebook/cpc,/collection,1.36
ses_011538,2024-05-29,ES,tiktok/cpc,/landing-sale,7.95
ses_011539,2024-04-19,CA,tiktok/cpc,/product,0.68
ses_011540,2025-06-22,BR,email,/cart,21.41
ses_011541,2025-09-21,FR,tiktok/cpc,/landing-sale,2.03
ses_011542,2024-03-18,IT,affiliate,/product,1.08
ses_011543,2023-06-02,MX,email,/product,0.16
ses_011544,2023-02-14,US,affiliate,/home,4.05
ses_011545,2025-03-10,CA,affiliate,/cart,6.22
ses_011546,2024-04-27,ES,organic,/collection,2.69
ses_011547,2023-10-14,FR,affiliate,/product,2.18
ses_011548,2024-06-22,DE,email,/home,1.04
ses_011549,2024-07-06,MX,email,/home,0.01
ses_011550,2023-11-20,BR,organic,/landing-sale,0.64
ses_011551,2024-04-12,DE,affiliate,/home,2.35
ses_011552,2025-07-05,CA,organic,/collection,4.55
ses_011553,2025-07-26,ES,facebook/cpc,/product,1.78
ses_011554,2025-02-02,CA,tiktok/cpc,/cart,0.37
ses_011555,2024-08-01,DE,email,/landing-sale,6.32
ses_011556,2024-12-28,IT,google/cpc,/landing-sale,1.89
ses_011557,2023-02-04,BR,affiliate,/collection,5.36
ses_011558,2023-12-30,CA,organic,/home,2.28
ses_011559,2025-02-20,BR,affiliate,/collection,1.42
ses_011560,2023-01-13,GB,facebook/cpc,/product,5.25
ses_011561,2023-03-24,CA,organic,/product,2.3
ses_011562,2024-03-25,BR,email,/home,9.64
ses_011563,2023-07-11,CA,organic,/home,3.5
ses_011564,2025-10-31,GB,facebook/cpc,/landing-sale,2.1
ses_011565,2025-09-15,GB,facebook/cpc,/collection,3.82
ses_011566,2023-09-01,DE,facebook/cpc,/collection,1.79
ses_011567,2023-04-08,CA,affiliate,/product,3.58
ses_011568,2025-05-25,AU,email,/cart,3.0
ses_011569,2023-12-04,DE,email,/home,0.36
ses_011570,2025-09-09,AU,organic,/cart,6.99
ses_011571,2023-08-15,AU,facebook/cpc,/landing-sale,1.42
ses_011572,2024-05-15,CA,facebook/cpc,/landing-sale,1.63
ses_011573,2023-09-22,CA,google/cpc,/home,0.0
ses_011574,2025-08-23,MX,affiliate,/landing-sale,2.15
ses_011575,2025-01-14,DE,email,/collection,0.73
ses_011576,2025-08-28,MX,organic,/collection,2.02
ses_011577,2023-02-05,DE,facebook/cpc,/product,27.73
ses_011578,2024-08-30,AU,email,/landing-sale,0.13
ses_011579,2025-08-08,BR,organic,/landing-sale,2.26
ses_011580,2024-08-17,CA,organic,/cart,5.55
ses_011581,2023-08-30,AU,email,/product,11.28
ses_011582,2023-09-07,IT,email,/home,11.95
ses_011583,2023-03-02,CA,facebook/cpc,/home,6.18
ses_011584,2025-08-04,IT,affiliate,/home,10.25
ses_011585,2025-07-25,IT,facebook/cpc,/cart,0.68
ses_011586,2025-07-14,FR,email,/cart,3.38
ses_011587,2023-04-10,ES,tiktok/cpc,/collection,2.04
ses_011588,2024-07-30,IT,facebook/cpc,/collection,3.61
ses_011589,2023-09-03,DE,google/cpc,/collection,7.16
ses_011590,2025-02-09,US,affiliate,/collection,0.22
ses_011591,2025-08-13,FR,facebook/cpc,/collection,2.91
ses_011592,2025-08-11,AU,tiktok/cpc,/home,0.28
ses_011593,2025-02-02,DE,affiliate,/landing-sale,0.39
ses_011594,2023-03-01,GB,google/cpc,/product,10.89
ses_011595,2023-10-20,BR,google/cpc,/landing-sale,4.4
ses_011596,2024-02-26,MX,tiktok/cpc,/product,8.11
ses_011597,2025-03-20,FR,organic,/landing-sale,10.75
ses_011598,2025-02-17,AU,facebook/cpc,/landing-sale,1.78
ses_011599,2025-09-27,IT,affiliate,/landing-sale,10.01
ses_011600,2023-03-25,BR,affiliate,/home,3.96
ses_011601,2024-06-10,CA,facebook/cpc,/collection,3.63
ses_011602,2025-08-15,DE,affiliate,/collection,4.87
ses_011603,2023-08-08,DE,tiktok/cpc,/product,5.19
ses_011604,2023-12-22,FR,google/cpc,/collection,9.06
ses_011605,2023-10-25,CA,tiktok/cpc,/collection,5.35
ses_011606,2023-05-20,FR,google/cpc,/home,1.11
ses_011607,2024-08-13,FR,google/cpc,/landing-sale,4.01
ses_011608,2024-07-18,FR,tiktok/cpc,/product,0.81
ses_011609,2023-12-19,CA,organic,/cart,13.64
ses_011610,2023-04-01,GB,facebook/cpc,/cart,7.91
ses_011611,2025-04-05,AU,email,/cart,1.43
ses_011612,2025-10-25,IT,google/cpc,/landing-sale,0.42
ses_011613,2023-09-14,IT,affiliate,/landing-sale,8.66
ses_011614,2023-06-08,FR,tiktok/cpc,/product,3.39
ses_011615,2024-07-30,CA,affiliate,/home,1.42
ses_011616,2023-08-02,BR,email,/landing-sale,1.27
ses_011617,2025-01-28,IT,tiktok/cpc,/home,16.45
ses_011618,2024-11-19,ES,organic,/product,4.6
ses_011619,2024-12-19,MX,affiliate,/home,0.51
ses_011620,2024-10-22,ES,email,/product,0.12
ses_011621,2024-03-21,IT,facebook/cpc,/collection,2.16
ses_011622,2024-07-14,AU,facebook/cpc,/landing-sale,8.17
ses_011623,2024-04-01,CA,organic,/collection,0.83
ses_011624,2024-11-17,US,tiktok/cpc,/cart,2.18
ses_011625,2025-05-03,BR,google/cpc,/cart,2.05
ses_011626,2023-10-03,ES,facebook/cpc,/collection,10.16
ses_011627,2023-08-31,GB,facebook/cpc,/product,2.68
ses_011628,2023-06-27,CA,facebook/cpc,/product,3.19
ses_011629,2025-08-11,FR,tiktok/cpc,/home,9.68
ses_011630,2023-09-19,MX,tiktok/cpc,/collection,3.47
ses_011631,2023-01-30,CA,organic,/collection,0.75
ses_011632,2024-08-29,CA,email,/home,0.11
ses_011633,2024-01-16,GB,organic,/landing-sale,0.03
ses_011634,2024-04-13,CA,organic,/home,4.11
ses_011635,2023-01-03,FR,affiliate,/landing-sale,0.06
ses_011636,2024-01-22,BR,organic,/cart,3.38
ses_011637,2025-08-07,GB,email,/collection,4.19
ses_011638,2023-08-18,CA,facebook/cpc,/home,0.67
ses_011639,2023-01-27,BR,affiliate,/home,4.18
ses_011640,2024-01-27,ES,google/cpc,/product,8.17
ses_011641,2025-06-23,AU,affiliate,/home,0.18
ses_011642,2024-06-20,BR,facebook/cpc,/product,11.35
ses_011643,2024-06-04,IT,email,/home,0.39
ses_011644,2024-02-19,BR,affiliate,/landing-sale,3.25
ses_011645,2023-10-02,IT,email,/product,2.77
ses_011646,2023-09-17,BR,facebook/cpc,/collection,0.35
ses_011647,2023-02-21,US,google/cpc,/product,2.75
ses_011648,2023-07-13,IT,google/cpc,/product,2.78
ses_011649,2025-03-12,AU,email,/cart,0.46
ses_011650,2025-08-02,FR,affiliate,/landing-sale,1.68
